direction_id,role,feature_id,matched_target_feature_id,control_panel,sign,transport,source_norm,transported_norm,population_excess_kurtosis,deception_minus_unrelated,group_deception,group_experience,group_hedging,group_honesty,group_intervention,group_roleplay,group_unrelated
sae-control-p3-64365,matched_control,64365,30032,3,positive,jacobian,1.243656039237976,1.6326570510864258,1.787269115447998,-0.012011736631393433,-0.5015625357627869,-0.4071858823299408,-0.545117199420929,-0.8497070670127869,-0.4012586772441864,-0.6673176884651184,-0.48955079913139343
sae-control-p3-64365,matched_control,64365,30032,3,positive,identity,1.243656039237976,1.243656039237976,0.7296195030212402,0.5445068180561066,-0.30900880694389343,-0.5279948115348816,-0.22441406548023224,-0.3779296875,-0.1928168386220932,-0.4972602128982544,-0.853515625
sae-control-p3-64365,matched_control,64365,30032,3,positive,random_j_1,1.243656039237976,1.6027743816375732,0.24289155006408691,-0.0361328125,0.6292968988418579,0.3346354067325592,-0.23911133408546448,1.0802735090255737,0.0772569477558136,0.4435763955116272,0.6654297113418579
sae-control-p3-64365,matched_control,64365,30032,3,positive,random_j_2,1.243656039237976,1.555647850036621,0.2691001892089844,-0.949877917766571,-0.25439453125,0.2360026091337204,-1.012304663658142,-0.76806640625,-0.014756944961845875,1.1050347089767456,0.695483386516571
sae-control-p3-64365,matched_control,64365,30032,3,positive,random_j_3,1.243656039237976,1.596603512763977,0.23172807693481445,0.03974607586860657,-0.37626954913139343,0.2105034738779068,-1.0706055164337158,0.567138671875,0.8849826455116272,-0.5423176884651184,-0.416015625
sae-control-p3-64365,matched_control,64365,30032,3,positive,random_j_4,1.243656039237976,1.6039652824401855,0.3164806365966797,-0.09819336235523224,0.09375,-0.3202039897441864,0.04707031324505806,0.20234374701976776,0.1206597238779068,0.627227783203125,0.19194336235523224
sae-control-p3-64365,matched_control,64365,30032,3,positive,random_j_5,1.243656039237976,1.646432638168335,0.24165940284729004,-0.6698242276906967,-0.17036132514476776,-0.4500868022441864,-0.806103527545929,-0.39472657442092896,-1.7565103769302368,-0.8357204794883728,0.49946290254592896
random-residual-for-30032,isotropic_control,,30032,,negative,jacobian,1.2431056499481201,1.6479432582855225,0.31061816215515137,0.9996094480156898,1.0790528059005737,0.8273654580116272,-1.0933105945587158,-1.48828125,0.848741352558136,1.3084852695465088,0.07944335788488388
random-residual-for-30032,isotropic_control,,30032,,negative,identity,1.2431056499481201,1.2431056499481201,0.2907438278198242,-1.133056640625,-1.180419921875,1.2707791328430176,-0.3814453184604645,-1.2300293445587158,0.5431044101715088,0.091688372194767,-0.04736328125
random-residual-for-30032,isotropic_control,,30032,,negative,random_j_1,1.2431056499481201,1.6549649238586426,0.2453327178955078,-2.0705749467015266,-2.181121826171875,-0.327690988779068,-0.03162841871380806,-0.25664064288139343,0.5414496660232544,0.1529947966337204,-0.11054687947034836
