from_layer,to_layer,from_feature_id,to_feature_id,n_common_items,activation_spearman,decoder_cosine,top20_item_jaccard,selected_descriptive_edge
21,22,3560,5319,1110,0.24643463294887347,-0.028727880845548812,0.0,0
21,22,3560,7561,1110,0.25808211607387843,0.01010529953207081,0.0,0
21,22,3560,8671,1110,0.06553921673937531,-0.006880766642882541,0.0,0
21,22,3560,14638,1110,0.07929054050323471,-0.028753959944006452,0.02564102564102564,0
21,22,5790,2115,1110,0.6208309253316849,0.0614089940932743,0.0,1
21,22,5790,3599,1110,0.06730603942283245,0.007994426311479003,0.0,0
21,22,5790,5319,1110,0.4068936643324241,-0.007704915726713409,0.0,0
21,22,5790,7561,1110,0.524124420353801,0.0003675447414844225,0.02564102564102564,0
21,22,5790,8671,1110,0.9160109397250191,0.736019853435044,0.42857142857142855,1
21,22,5790,14638,1110,0.20441128240274356,-0.0032977654982613317,0.0,0
21,22,5919,2115,1110,0.8687723114148354,0.9011760490883306,0.48148148148148145,1
21,22,5919,3599,1110,0.27974572318043467,-0.042494551822809604,0.0,0
21,22,5919,5319,1110,0.40048304218814146,-0.05271897942441007,0.02564102564102564,0
21,22,5919,7561,1110,0.47535265176202435,0.01928922773233317,0.08108108108108109,0
21,22,5919,8671,1110,0.6132581554811273,0.09247294572335388,0.0,1
21,22,5919,14638,1110,0.14791713504072898,0.005945949303627339,0.05263157894736842,0
21,22,14638,2115,1110,0.17706637155473162,0.001408161853474896,0.05263157894736842,0
21,22,14638,3599,1110,0.061863634764578006,0.0006750550207902018,0.02564102564102564,0
21,22,14638,5319,1110,-0.09013840005860314,0.00044640489014935393,0.0,0
21,22,14638,7561,1110,-0.05582643302207553,0.0006007488946735693,0.0,0
21,22,14638,8671,1110,0.1831157202317228,0.002212822983842459,0.0,0
21,22,14638,14638,1110,0.9942429331385374,0.9690602256417207,0.6666666666666666,1
21,22,16291,2115,1110,0.11709249144028025,1.657009025689709e-05,0.0,0
21,22,16291,3599,1110,0.3325504043470133,0.012050888691603222,0.0,0
21,22,16291,5319,1110,0.5343986897723518,-0.007167273762771811,0.02564102564102564,0
21,22,16291,7561,1110,0.5842861107206939,0.09531321321987343,0.0,1
21,22,16291,8671,1110,0.19292097053252863,0.06449897706509217,0.0,0
21,22,16291,14638,1110,-0.1520363809666983,2.516452661900607e-05,0.0,0
22,23,2115,4710,1110,0.43915205803021384,0.028331764078559352,0.0,0
22,23,2115,6077,1110,0.45259169153380696,0.1664595099937432,0.02564102564102564,1
22,23,2115,10128,1110,0.8907289249603041,0.9153158795741628,0.5384615384615384,1
22,23,2115,11830,1110,0.2419924015729714,-0.03566132912078005,0.02564102564102564,0
22,23,2115,12467,1110,-0.15941090921295306,0.0020809346123059442,0.0,0
22,23,2115,14340,1110,0.6616348977631867,0.07586315170917508,0.02564102564102564,1
22,23,3599,4710,1110,0.1905710500440751,-0.0003127172405898628,0.0,0
22,23,3599,6077,1110,0.3633889309445203,0.015150006693768312,0.0,0
22,23,3599,10128,1110,0.25161336637523496,-0.033187919980485286,0.02564102564102564,0
22,23,3599,11830,1110,0.9833014558116786,0.9038539038318082,0.21212121212121213,1
22,23,3599,12467,1110,0.18711013587032835,-0.0020138540549408945,0.0,0
22,23,3599,14340,1110,0.089798422563935,0.005427594713816894,0.0,0
22,23,5319,4710,1110,0.5667175838506668,0.023156133212358924,0.0,0
22,23,5319,6077,1110,0.49195672529113615,-0.0003706225466708215,0.02564102564102564,0
22,23,5319,10128,1110,0.37919483519845143,-0.0370665066445384,0.02564102564102564,0
22,23,5319,11830,1110,0.25629744236302987,-0.036266432131448485,0.02564102564102564,0
22,23,5319,12467,1110,0.03223285302042575,0.0050852049122880605,0.0,0
22,23,5319,14340,1110,0.38486166356568485,0.0004428757182100215,0.0,0
22,23,7561,4710,1110,0.43263466056771804,0.03201006915577001,0.0,0
22,23,7561,6077,1110,0.7712569295614436,0.1297922335728242,0.3333333333333333,1
22,23,7561,10128,1110,0.43818486456069644,0.0030511700404044113,0.1111111111111111,0
22,23,7561,11830,1110,0.27539252619402316,0.00798164370438897,0.0,0
22,23,7561,12467,1110,0.16701331991221388,0.0006715029961775776,0.0,0
22,23,7561,14340,1110,0.5295957496752965,0.04453844370776181,0.0,0
22,23,8671,4710,1110,0.48761366661835653,0.025965135060576672,0.17647058823529413,1
22,23,8671,6077,1110,0.5462501113508562,0.14916956198745415,0.0,1
22,23,8671,10128,1110,0.6201789888513205,0.08238385882300939,0.02564102564102564,1
22,23,8671,11830,1110,0.10322527714850416,0.004738322037219522,0.0,0
22,23,8671,12467,1110,-0.15830109547769555,0.002029151515620591,0.0,0
22,23,8671,14340,1110,0.9263557269467685,0.8154365689626368,0.6666666666666666,1
22,23,14638,4710,1110,-0.12743347825856713,0.0002917360473140727,0.0,0
22,23,14638,6077,1110,0.05285127982073805,0.0024334453041587063,0.0,0
22,23,14638,10128,1110,0.20761836634357186,0.00425607824775073,0.02564102564102564,0
22,23,14638,11830,1110,0.09045599912834153,-0.03321652669884455,0.02564102564102564,0
22,23,14638,12467,1110,-0.07567470378214287,-0.04321263414346995,0.0,0
22,23,14638,14340,1110,0.22747677024532756,0.002801805254178474,0.0,0
23,24,4710,914,1110,0.9397577969727621,0.8535040578091933,0.7391304347826086,1
23,24,4710,6938,1110,0.4258656150435235,0.02834044834711072,0.17647058823529413,1
23,24,4710,7833,1110,0.2970489799969457,0.01019208770649589,0.0,0
23,24,4710,9741,1110,0.5715920844918081,0.0012038682704772533,0.0,0
23,24,4710,11126,1110,0.46847715668238316,0.01293777511619494,0.0,0
23,24,4710,12081,1110,0.2046538961100384,-0.005029165409528821,0.0,0
23,24,6077,914,1110,0.36219570792434275,0.003005889887671591,0.0,0
23,24,6077,6938,1110,0.5005622627902367,0.10828848859656331,0.0,1
23,24,6077,7833,1110,0.38919673453735176,0.028025015102288678,0.0,0
23,24,6077,9741,1110,0.47404044887664376,-0.020283778223996032,0.02564102564102564,0
23,24,6077,11126,1110,0.7680256521925193,0.32826661715981265,0.3333333333333333,1
23,24,6077,12081,1110,0.35537961196698525,0.016079505254180844,0.0,0
23,24,10128,914,1110,0.44968432605541325,0.02789394869878023,0.0,0
23,24,10128,6938,1110,0.6219362362595748,0.06718510533961952,0.02564102564102564,1
23,24,10128,7833,1110,0.3448669894688204,-0.00678630758993638,0.0,0
23,24,10128,9741,1110,0.34317262230905954,-0.03724258471620431,0.02564102564102564,0
23,24,10128,11126,1110,0.4889370361510208,0.08399404160659622,0.05263157894736842,1
23,24,10128,12081,1110,0.2819924196481732,-0.030630035526477035,0.02564102564102564,0
23,24,11830,914,1110,0.16676351848015142,-0.012418201417779197,0.0,0
23,24,11830,6938,1110,0.08497729022671086,0.014896923895914045,0.0,0
23,24,11830,7833,1110,0.7657422574860727,0.3389300570001212,0.08108108108108109,1
23,24,11830,9741,1110,0.22687728646431848,-0.04256948082676806,0.02564102564102564,0
23,24,11830,11126,1110,0.2598838625105458,0.0068090215452881854,0.0,0
23,24,11830,12081,1110,0.9866153601008645,0.8951012281315293,0.48148148148148145,1
23,24,12467,914,1110,-0.0496647055595144,-0.004220347759039684,0.0,0
23,24,12467,6938,1110,-0.20047904080960197,-0.0009863012883607118,0.0,0
23,24,12467,7833,1110,0.16509754022334167,0.01018077660738957,0.0,0
23,24,12467,9741,1110,0.07381893658706268,0.012224757025501813,0.02564102564102564,0
23,24,12467,11126,1110,0.0615463999561767,-0.00017720011433675607,0.0,0
23,24,12467,12081,1110,0.1261443202170444,0.0007325589747862778,0.0,0
23,24,14340,914,1110,0.44425947887274986,0.018821734649071668,0.21212121212121213,1
23,24,14340,6938,1110,0.9356656521765092,0.8108443059988699,0.6666666666666666,1
23,24,14340,7833,1110,0.20139298294359262,0.0005363709349555291,0.0,0
23,24,14340,9741,1110,0.3442857023993469,0.012401733826219601,0.0,0
23,24,14340,11126,1110,0.5743968305995543,0.05511952946696188,0.0,1
23,24,14340,12081,1110,0.15216489530564725,0.007808444605440554,0.0,0
24,25,914,75,1110,0.20130509093517168,-0.023554303143884497,0.0,0
24,25,914,4183,1110,0.5819275229226337,0.03005629003891771,0.0,0
24,25,914,8490,1110,0.14128341219174276,-0.015997010850258443,0.02564102564102564,0
24,25,914,10004,1110,0.49031426150351143,0.033667676025650954,0.02564102564102564,0
24,25,914,11483,1110,0.3521253431337391,-0.0076651086956004135,0.02564102564102564,0
24,25,914,14344,1110,0.27368978581723313,0.011833515940840138,0.0,0
24,25,6938,75,1110,0.1084855953314769,0.014922674335449004,0.0,0
24,25,6938,4183,1110,0.6241611514215957,0.14120020426724342,0.0,1
24,25,6938,8490,1110,0.38789541026024565,0.012998839057793695,0.0,0
24,25,6938,10004,1110,0.730811643283463,0.15229123905980077,0.0,1
24,25,6938,11483,1110,0.5840901922359193,0.1251292477111593,0.0,1
24,25,6938,14344,1110,0.19610072426085584,-0.0021028861794885395,0.0,0
24,25,7833,75,1110,0.7651630619736374,0.3294860915990652,0.0,1
24,25,7833,4183,1110,0.4378478353921583,0.010848811016354187,0.0,0
24,25,7833,8490,1110,-0.08947774606153322,0.0638827835511933,0.05263157894736842,0
24,25,7833,10004,1110,0.33385577935992194,0.008894564980353549,0.0,0
24,25,7833,11483,1110,0.38182699647888196,0.018180163343050237,0.0,0
24,25,7833,14344,1110,0.9867478490933452,0.8841346851728156,0.5384615384615384,1
24,25,9741,75,1110,0.2559929135564536,-0.03886988291191466,0.0,0
24,25,9741,4183,1110,0.6295336392849255,-0.0023260513952301854,0.0,0
24,25,9741,8490,1110,0.15719970084691623,-0.027917056564867374,0.0,0
24,25,9741,10004,1110,0.3908086558037512,-0.006896851569572509,0.0,0
24,25,9741,11483,1110,0.32970461746051916,-0.0075720129990214675,0.08108108108108109,0
24,25,9741,14344,1110,0.2822830111233686,0.014986656075801373,0.02564102564102564,0
24,25,11126,75,1110,0.2997215374682902,0.009234460336200814,0.0,0
24,25,11126,4183,1110,0.8292687914614482,0.2874430338355758,0.3333333333333333,1
24,25,11126,8490,1110,0.21619516883420037,-0.009187145825252697,0.0,0
24,25,11126,10004,1110,0.5858802164987447,0.15727104404358808,0.0,1
24,25,11126,11483,1110,0.7322561382404665,0.3866110578183321,0.05263157894736842,1
24,25,11126,14344,1110,0.32002556861792036,0.003971608853600299,0.0,0
24,25,12081,75,1110,0.9803700641051144,0.8645349125537588,0.25,1
24,25,12081,4183,1110,0.3773501408045522,0.018111328656198356,0.0,0
24,25,12081,8490,1110,-0.10467667022760062,0.45369892601372364,0.0,0
24,25,12081,10004,1110,0.29267993610015647,-0.014157086683707219,0.02564102564102564,0
24,25,12081,11483,1110,0.3038682190234815,0.014236058435853812,0.02564102564102564,0
24,25,12081,14344,1110,0.7801314811408057,0.3372719108649993,0.05263157894736842,1
25,26,75,6265,1110,0.2819103818270857,-0.025388928063674408,0.0,0
25,26,75,8507,1110,0.24994525673782475,0.09245693416269149,0.0,0
25,26,75,11843,1110,0.988542558285808,0.9160082507681324,0.48148148148148145,1
25,26,75,14731,1110,0.252352843305999,0.01163169124180076,0.0,0
25,26,75,14923,1110,0.2983685902617361,-0.013859780229918881,0.02564102564102564,0
25,26,75,16193,1110,0.7599888684165109,0.40519701207977527,0.02564102564102564,1
25,26,4183,6265,1110,0.6494818705946451,0.002487682661590406,0.0,0
25,26,4183,8507,1110,0.4174092262222922,0.006155138638716119,0.0,0
25,26,4183,11843,1110,0.4098856368944345,0.018007505825323636,0.0,0
25,26,4183,14731,1110,0.7400153460971025,0.3861532481190025,0.0,1
25,26,4183,14923,1110,0.7170887251331096,0.04394764949658141,0.0,0
25,26,4183,16193,1110,0.47034198128686816,0.011108160564158202,0.0,0
25,26,8490,6265,1110,0.1872659854352253,-0.013962535642968421,0.0,0
25,26,8490,8507,1110,-0.09743579668293187,0.14705386086110256,0.0,0
25,26,8490,11843,1110,-0.13294555209716383,0.5661125690535365,0.0,0
25,26,8490,14731,1110,0.1333918254001193,0.005299207347484096,0.0,0
25,26,8490,14923,1110,0.22662734184043756,-0.020181864308383545,0.0,0
25,26,8490,16193,1110,-0.06129361957255688,0.08147480004743989,0.05263157894736842,0
25,26,10004,6265,1110,0.464661772845551,-0.008655493966245533,0.0,0
25,26,10004,8507,1110,0.10815387479749594,-0.012641083201777283,0.0,0
25,26,10004,11843,1110,0.29218927766023023,-0.013216892496073742,0.05263157894736842,0
25,26,10004,14731,1110,0.7152990380859149,0.12142070503136804,0.0,1
25,26,10004,14923,1110,0.913279981123822,0.8269382562232611,0.6666666666666666,1
25,26,10004,16193,1110,0.361840790465997,0.0122256803072356,0.0,0
25,26,11483,6265,1110,0.384969270844846,-0.019067926811156783,0.02564102564102564,0
25,26,11483,8507,1110,0.27120776332636315,-0.0012611014870541443,0.0,0
25,26,11483,11843,1110,0.32595794602259565,0.025542730506770583,0.0,0
25,26,11483,14731,1110,0.7378200023066936,0.18753115820442626,0.14285714285714285,1
25,26,11483,14923,1110,0.5722667261293987,0.10119233052771968,0.0,1
25,26,11483,16193,1110,0.38304451892343694,0.032155749970898,0.0,0
25,26,14344,6265,1110,0.3136143987912436,0.04045126178655527,0.0,0
25,26,14344,8507,1110,0.255025497495829,0.010796254619519618,0.0,0
25,26,14344,11843,1110,0.7696482994206054,0.36164240130630276,0.0,1
25,26,14344,14731,1110,0.3174394141651508,-0.00953509819093737,0.0,0
25,26,14344,14923,1110,0.3758929607590268,-0.005474687392177612,0.0,0
25,26,14344,16193,1110,0.9822062952527918,0.8958424216653676,0.6,1
26,27,6265,3653,1110,0.4767605731048994,0.015210054767742419,0.05263157894736842,0
26,27,6265,7345,1110,0.4513135599203547,-0.004066314486154744,0.0,0
26,27,6265,9497,1110,0.4402771999305467,-0.008477832332089694,0.0,0
26,27,6265,12638,1110,0.5197294695161232,-0.013232392239219619,0.0,0
26,27,6265,14579,1110,0.2932160050660436,-0.008801145762961675,0.02564102564102564,0
26,27,6265,15504,1110,0.2669200923098944,0.010110700073317182,0.02564102564102564,0
26,27,8507,3653,1110,0.0481159138526506,-0.018688990235108758,0.0,0
26,27,8507,7345,1110,0.30862287250918446,0.001132530680604127,0.0,0
26,27,8507,9497,1110,0.14871534614228377,0.01727984940044432,0.0,0
26,27,8507,12638,1110,0.8803617618506236,0.7031053968789065,0.25,1
26,27,8507,14579,1110,0.26880550213284643,0.04450708222703474,0.0,0
26,27,8507,15504,1110,0.3567169077948787,-0.023413184488489988,0.0,0
26,27,11843,3653,1110,0.14005050018012224,0.011963608342875763,0.0,0
26,27,11843,7345,1110,0.3262948227015499,0.014192802555991898,0.0,0
26,27,11843,9497,1110,0.31621378433310665,-0.019324354694510902,0.05263157894736842,0
26,27,11843,12638,1110,0.2868801614655015,0.0666924476279385,0.02564102564102564,1
26,27,11843,14579,1110,0.9793767345048993,0.8484643916006083,0.3793103448275862,1
26,27,11843,15504,1110,0.20430690118994393,0.012033823937857287,0.0,0
26,27,14731,3653,1110,0.7627240132202067,0.5485587152126068,0.14285714285714285,1
26,27,14731,7345,1110,0.7228325637579254,0.14007278325914702,0.0,1
26,27,14731,9497,1110,0.6914561947873639,0.01550279564632426,0.0,0
26,27,14731,12638,1110,0.22540873196446284,-0.001486474704488986,0.0,0
26,27,14731,14579,1110,0.2656257875861261,0.009415007338981119,0.0,0
26,27,14731,15504,1110,0.14732503289774912,-0.00016871357924078305,0.05263157894736842,0
26,27,14923,3653,1110,0.7485500172726248,0.08636034299393178,0.0,1
26,27,14923,7345,1110,0.5652857215276124,0.1448632592893143,0.0,1
26,27,14923,9497,1110,0.8479536783956616,0.6050726233581898,0.02564102564102564,1
26,27,14923,12638,1110,0.13383275359288735,-0.0018806242898449334,0.0,0
26,27,14923,14579,1110,0.30492932740365947,-0.005790162147455208,0.05263157894736842,0
26,27,14923,15504,1110,0.08676600228189375,-0.012472705684632109,0.0,0
26,27,16193,3653,1110,0.2221149669981194,0.0007957891591060795,0.0,0
26,27,16193,7345,1110,0.3579014655070846,0.012511116494087076,0.0,0
26,27,16193,9497,1110,0.3697002225372004,-0.006600289165835165,0.02564102564102564,0
26,27,16193,12638,1110,0.2751136886567755,-0.0031050151149156218,0.0,0
26,27,16193,14579,1110,0.7621683669868256,0.35225754933397807,0.02564102564102564,1
26,27,16193,15504,1110,0.26333731126987747,0.016463741717865226,0.0,0
27,28,3653,1811,1110,0.6556112784599523,0.006653296361371644,0.02564102564102564,0
27,28,3653,4498,1110,0.697485991012942,0.06959327320621153,0.0,1
27,28,3653,7233,1110,0.16494683774335087,0.004440895779455849,0.0,0
27,28,3653,7251,1110,0.4842294145303504,0.023633341559091504,0.0,0
27,28,3653,15391,1110,-0.2821474587516439,-0.005851691821580325,0.0,0
27,28,3653,16116,1110,0.7617104128828317,0.23151447724413785,0.0,1
27,28,7345,1811,1110,0.5497864528348053,0.14083477981183257,0.05263157894736842,1
27,28,7345,4498,1110,0.6022371032703931,0.3052587616627484,0.05263157894736842,1
27,28,7345,7233,1110,0.3328697595530037,0.010035253514346153,0.0,0
27,28,7345,7251,1110,0.741549205278656,0.24579740408413467,0.21212121212121213,1
27,28,7345,15391,1110,0.14212557354710142,-0.0017971797434833744,0.0,0
27,28,7345,16116,1110,0.5535209120184725,0.030641556811427523,0.0,0
27,28,9497,1811,1110,0.966487220231442,0.9271144999433534,0.5384615384615384,1
27,28,9497,4498,1110,0.5051247281433172,0.08113062483772972,0.0,1
27,28,9497,7233,1110,0.32406320572981556,-0.01796391158935506,0.05263157894736842,0
27,28,9497,7251,1110,0.47697765723651814,0.06317326538773281,0.0,1
27,28,9497,15391,1110,-0.10663792887496193,-0.0029309004489733916,0.0,0
27,28,9497,16116,1110,0.7551257288121187,0.07241582746659918,0.0,1
27,28,12638,1811,1110,0.1811826414043111,0.006347747262759517,0.0,0
27,28,12638,4498,1110,-0.06835982339733387,-0.0007081585285337258,0.0,0
27,28,12638,7233,1110,0.28076710863452353,0.052017990284027454,0.0,1
27,28,12638,7251,1110,0.3891684380842945,-0.007795668653113776,0.0,0
27,28,12638,15391,1110,0.4173601566704211,-0.02081573407760623,0.14285714285714285,0
27,28,12638,16116,1110,0.13581141461596374,-0.005085282081600828,0.0,0
27,28,14579,1811,1110,0.29412976573478333,-0.020674820657992067,0.05263157894736842,0
27,28,14579,4498,1110,0.10736149117085123,0.013230728297309674,0.0,0
27,28,14579,7233,1110,0.9939030766121523,0.941742875257497,0.3333333333333333,1
27,28,14579,7251,1110,0.3779170172325016,0.0010568323955737742,0.0,0
27,28,14579,15391,1110,0.26954211053958144,0.019824208391554864,0.08108108108108109,0
27,28,14579,16116,1110,0.2729057953433702,0.0053344920898681725,0.02564102564102564,0
27,28,15504,1811,1110,0.06418534024710204,-0.027506252890620378,0.02564102564102564,0
27,28,15504,4498,1110,0.014764043868473978,0.03039803813543192,0.0,0
27,28,15504,7233,1110,0.1931527909102812,-0.001746101158748429,0.0,0
27,28,15504,7251,1110,0.24726362795075374,0.030732707989255634,0.0,0
27,28,15504,15391,1110,0.23696445786440423,0.0024907866031733373,0.0,0
27,28,15504,16116,1110,0.14644345577826856,0.006647910675294961,0.05263157894736842,0
28,29,1811,702,1110,0.4560841411683202,0.151835208877952,0.0,1
28,29,1811,2183,1110,0.5271618760177201,0.00858287977435661,0.05263157894736842,0
28,29,1811,7307,1110,0.5693637467521098,0.09229166945697419,0.0,1
28,29,1811,10592,1110,0.3170371688995584,-0.013275421656877446,0.0,0
28,29,1811,10647,1110,0.6534543536057166,-0.007096640727394904,0.02564102564102564,0
28,29,1811,14579,1110,0.31493558087945234,-0.020261638813080483,0.05263157894736842,0
28,29,4498,702,1110,0.5286722020075266,0.29712473327682715,0.05263157894736842,1
28,29,4498,2183,1110,0.3494284646396502,0.07036276459038816,0.02564102564102564,1
28,29,4498,7307,1110,0.8923820270133513,0.8553289323937743,0.6,1
28,29,4498,10592,1110,0.18257170802564723,-0.008703714111560353,0.0,0
28,29,4498,10647,1110,0.7040496616615378,0.04215896615450005,0.02564102564102564,0
28,29,4498,14579,1110,0.14585619628887678,0.005609691882859993,0.0,0
28,29,7233,702,1110,0.3546464284489088,0.0044287123860865035,0.0,0
28,29,7233,2183,1110,0.44225305495711836,0.005569272118985266,0.0,0
28,29,7233,7307,1110,0.18474322341329255,-0.002940886041917192,0.0,0
28,29,7233,10592,1110,0.28418065472645543,0.012484774396797522,0.0,0
28,29,7233,10647,1110,0.18945113413259287,0.008719943636400057,0.0,0
28,29,7233,14579,1110,0.9958208693503219,0.9505803688110988,0.6,1
28,29,7251,702,1110,0.7040487861687407,0.3069188042377416,0.17647058823529413,1
28,29,7251,2183,1110,0.7569889835165815,0.2747235410652099,0.25,1
28,29,7251,7307,1110,0.4932807088520154,0.08714231848708917,0.0,1
28,29,7251,10592,1110,0.5943375959443632,0.059728545389026,0.0,1
28,29,7251,10647,1110,0.4813186451315264,-0.013202473257659865,0.0,0
28,29,7251,14579,1110,0.37864646605909114,0.00453240295158958,0.02564102564102564,0
28,29,15391,702,1110,0.2120953801805368,0.004359057292905892,0.0,0
28,29,15391,2183,1110,0.26302844265906455,-0.0026700117736343635,0.0,0
28,29,15391,7307,1110,-0.15772005017551785,0.008044181450542691,0.0,0
28,29,15391,10592,1110,0.37034542986155905,-0.009232140215549195,0.0,0
28,29,15391,10647,1110,-0.19302887647326689,0.002718322540587031,0.0,0
28,29,15391,14579,1110,0.23350921703465397,0.009787023953091426,0.0,0
28,29,16116,702,1110,0.4584337045592513,-0.0069623373136673645,0.0,0
28,29,16116,2183,1110,0.5253039339479573,0.2383892120597488,0.0,1
28,29,16116,7307,1110,0.6862152812196832,-0.014191830940491052,0.0,0
28,29,16116,10592,1110,0.2681942384594465,0.0024814220030334043,0.0,0
28,29,16116,10647,1110,0.7738028767141175,0.3493999697562801,0.0,1
28,29,16116,14579,1110,0.29946283667372275,0.010425802443518598,0.02564102564102564,0
29,30,702,2407,1110,0.32406119541142253,0.13690198226113448,0.0,1
29,30,702,3635,1110,0.9305379194191158,0.8609480673904476,0.42857142857142855,1
29,30,702,4454,1110,0.6690846863155293,0.0763960987949873,0.05263157894736842,1
29,30,702,6517,1110,0.49372017470485036,0.050459478049485064,0.02564102564102564,1
29,30,702,7233,1110,0.3559111040443662,0.0022072689024750757,0.0,0
29,30,702,8114,1110,0.4386325867134229,-0.00021511767507120143,0.0,0
29,30,2183,2407,1110,0.4817557937583574,0.02399618709000699,0.05263157894736842,0
29,30,2183,3635,1110,0.6444426959877515,0.14644027520036138,0.3793103448275862,1
29,30,2183,4454,1110,0.8998623561176926,0.6640986612093324,0.3333333333333333,1
29,30,2183,6517,1110,0.6382208208943153,0.021643115989288194,0.0,0
29,30,2183,7233,1110,0.4430442368358905,0.006914565732150662,0.02564102564102564,0
29,30,2183,8114,1110,0.4567615253348831,0.1709368524616344,0.0,1
29,30,7307,2407,1110,0.46632398329542735,0.09761304790814948,0.0,1
29,30,7307,3635,1110,0.6473725101554176,0.3960583347238426,0.02564102564102564,1
29,30,7307,4454,1110,0.5423524891781125,0.11093170948493772,0.0,1
29,30,7307,6517,1110,0.23316906555176364,-0.01425485451530986,0.0,0
29,30,7307,7233,1110,0.2097216441341605,0.0027030086786586616,0.0,0
29,30,7307,8114,1110,0.7315088421649931,0.044162402076345336,0.0,0
29,30,10592,2407,1110,0.23456708489976505,0.004628207301982398,0.0,0
29,30,10592,3635,1110,0.47790717917652015,0.028390355496050967,0.0,0
29,30,10592,4454,1110,0.6300033816593328,0.032745756973951726,0.0,0
29,30,10592,6517,1110,0.9174026952209702,0.8858686441739626,0.42857142857142855,1
29,30,10592,7233,1110,0.276511466647292,0.011037234608869682,0.0,0
29,30,10592,8114,1110,0.25054522687568925,-0.005010481133857489,0.0,0
29,30,10647,2407,1110,0.584891532270234,0.002017005261160233,0.02564102564102564,0
29,30,10647,3635,1110,0.5792018301790303,0.03136273708391277,0.0,0
29,30,10647,4454,1110,0.6137434543312899,0.22950902885492883,0.0,1
29,30,10647,6517,1110,0.3315136660395189,0.014079350621534256,0.0,0
29,30,10647,7233,1110,0.21992504199710822,0.007720017150559127,0.0,0
29,30,10647,8114,1110,0.9081274304161303,0.870576630869599,0.9047619047619048,1
29,30,14579,2407,1110,0.3410115135059664,-0.01964249672682743,0.1111111111111111,0
29,30,14579,3635,1110,0.32338989817031627,0.009602446613217647,0.02564102564102564,0
29,30,14579,4454,1110,0.4359877605009263,0.019293599770081122,0.02564102564102564,0
29,30,14579,6517,1110,0.27908888630220496,0.022733491106163933,0.02564102564102564,0
29,30,14579,7233,1110,0.9938506623412859,0.9234624833466649,0.6,1
29,30,14579,8114,1110,0.1943918905393315,0.011906740324045461,0.0,0
30,31,2407,1043,1110,0.8252036596491661,0.9239040952545727,1.0,1
30,31,2407,8868,1110,0.3686741902172541,0.1391167707097402,0.02564102564102564,1
30,31,2407,10903,1110,0.6830316692993329,0.007046784293619249,0.02564102564102564,0
30,31,2407,14515,1110,0.5951139326589356,-0.006461715658451639,0.02564102564102564,0
30,31,2407,14579,1110,0.3437880171961113,-0.013452794106670708,0.08108108108108109,0
30,31,2407,15911,1110,0.11850342206201905,-0.01605099276888114,0.0,0
30,31,3635,1043,1110,0.4190704741165781,0.12633112378283567,0.0,1
30,31,3635,8868,1110,0.9336646812362505,0.9183985893277598,0.05263157894736842,1
30,31,3635,10903,1110,0.6118500459659645,0.054494838566283635,0.0,1
30,31,3635,14515,1110,0.5511626572276032,0.004108904961169263,0.0,0
30,31,3635,14579,1110,0.32713723509690246,0.0034149855387318245,0.02564102564102564,0
30,31,3635,15911,1110,0.23735905162940993,-0.0033258253479219752,0.0,0
30,31,4454,1043,1110,0.6007737761361049,0.03106022301739917,0.1111111111111111,0
30,31,4454,8868,1110,0.6694202348042428,0.13584374451920833,0.02564102564102564,1
30,31,4454,10903,1110,0.7683097438417075,0.6287607346079735,0.0,1
30,31,4454,14515,1110,0.6015464091883304,0.18570175692593419,0.0,1
30,31,4454,14579,1110,0.44124234841746085,0.015568053972238469,0.02564102564102564,0
30,31,4454,15911,1110,0.3552764515691157,-0.005148996112131165,0.14285714285714285,0
30,31,6517,1043,1110,0.24742401194069455,0.0068274809699032215,0.0,0
30,31,6517,8868,1110,0.45164360439099926,0.02410582791264652,0.02564102564102564,0
30,31,6517,10903,1110,0.3390770812470448,0.026566094391182373,0.0,0
30,31,6517,14515,1110,0.3320063162511181,0.0037123653975507953,0.0,0
30,31,6517,14579,1110,0.2733598334822932,0.022006718109959342,0.02564102564102564,0
30,31,6517,15911,1110,0.5880234260011676,0.04432105380919625,0.1111111111111111,0
30,31,7233,1043,1110,0.4130838709596752,-0.010980748825479418,0.1111111111111111,0
30,31,7233,8868,1110,0.3111068953601948,0.013931571075548916,0.08108108108108109,0
30,31,7233,10903,1110,0.3970742699311947,0.030357271857356885,0.1111111111111111,0
30,31,7233,14515,1110,0.20541691961908287,0.008189804021550716,0.0,0
30,31,7233,14579,1110,0.9902756244138506,0.9157926708453136,0.5384615384615384,1
30,31,7233,15911,1110,0.11075259992727894,0.00019985657196486647,0.0,0
30,31,8114,1043,1110,0.5870609183805248,0.05805536645105442,0.02564102564102564,1
30,31,8114,8868,1110,0.5195189779225732,0.02518975473013212,0.02564102564102564,0
30,31,8114,10903,1110,0.729054636917009,0.22993855173722338,0.0,1
30,31,8114,14515,1110,0.8842979646982911,0.7974059624148466,0.9047619047619048,1
30,31,8114,14579,1110,0.20830929058202968,0.010198826259973547,0.0,0
30,31,8114,15911,1110,0.13931867370689086,0.006696069153638439,0.05263157894736842,0
31,32,1043,2324,1110,0.1004106044638491,-0.03266795017892644,0.02564102564102564,0
31,32,1043,2390,1110,0.25194396603372193,0.0033716297734812275,0.0,0
31,32,1043,4470,1110,0.4136335273752433,0.12764416657083658,0.02564102564102564,1
