sae_key,construct,feature_id,discovery_rank,selection_eligible,selection_rank,selected,discovery_contrast,selection_contrast,confirmation_contrast,decoder_norm,discovery_mean_activation,discovery_positive_item_fraction,selection_positive_item_fraction,active_q90
pt_res_l20_w16384,subjective_self_report,8735,26,1,6,1,7.386783599853516,10.557031631469727,7.421714782714844,1.0001020431518555,3.3506696224212646,0.20267857142857143,0.26785714285714285,55.32500000000002
pt_res_l20_w16384,subjective_self_report,15754,27,1,40,0,7.232128620147705,3.7239255905151367,4.381488800048828,1.0001146793365479,1.6318638324737549,0.04017857142857143,0.07053571428571428,
pt_res_l20_w16384,subjective_self_report,8438,28,1,32,0,7.187890529632568,4.674283981323242,7.378097057342529,0.999835193157196,1.6626394987106323,0.06339285714285714,0.16160714285714287,
pt_res_l20_w16384,subjective_self_report,16149,29,1,54,0,7.097135543823242,1.3856122493743896,1.9642293453216553,0.9999916553497314,1.833761215209961,0.09910714285714285,0.08928571428571429,
pt_res_l20_w16384,subjective_self_report,10989,30,1,14,0,7.068131446838379,7.739940643310547,5.9332733154296875,1.0000672340393066,1.693722128868103,0.16964285714285715,0.16785714285714284,
pt_res_l20_w16384,subjective_self_report,7454,31,1,35,0,6.988541603088379,4.512239456176758,2.7150228023529053,1.0001246929168701,1.6018415689468384,0.049107142857142856,0.048214285714285716,
pt_res_l20_w16384,subjective_self_report,4710,32,1,42,0,6.90712833404541,3.615689754486084,4.963753700256348,1.000048279762268,3.916015625,0.25535714285714284,0.2375,
pt_res_l20_w16384,subjective_self_report,11223,33,1,49,0,6.869857311248779,2.5716798305511475,3.3737826347351074,1.0000120401382446,1.6149553060531616,0.0875,0.1625,
pt_res_l20_w16384,subjective_self_report,5850,34,1,25,0,6.6546220779418945,5.5823893547058105,6.125123023986816,1.0001132488250732,1.932840347290039,0.09196428571428572,0.12142857142857143,
pt_res_l20_w16384,subjective_self_report,6572,35,1,45,0,6.462304592132568,3.302441120147705,3.50992488861084,0.9999851584434509,2.106696367263794,0.19910714285714284,0.14285714285714285,
pt_res_l20_w16384,subjective_self_report,1483,36,1,59,0,6.420117378234863,0.9697265625,2.4226534366607666,0.9999334812164307,3.435574769973755,0.30089285714285713,0.24464285714285713,
pt_res_l20_w16384,subjective_self_report,12540,37,1,8,0,6.415625095367432,9.773372650146484,7.933318614959717,1.0000211000442505,3.336886167526245,0.24464285714285713,0.2357142857142857,
pt_res_l20_w16384,subjective_self_report,10229,38,1,58,0,6.3592448234558105,1.0662760734558105,1.7140625715255737,1.0000048875808716,1.3751115798950195,0.0375,0.019642857142857142,
pt_res_l20_w16384,subjective_self_report,6563,39,1,21,0,6.347103118896484,5.986555576324463,3.283353805541992,1.0000193119049072,1.5481864213943481,0.08571428571428572,0.08928571428571429,
pt_res_l20_w16384,subjective_self_report,7049,40,1,16,0,6.304232120513916,7.038866996765137,7.666545867919922,0.9999879002571106,2.5557477474212646,0.19464285714285715,0.21964285714285714,
pt_res_l20_w16384,subjective_self_report,14078,41,1,10,0,6.2849931716918945,9.139095306396484,7.749926567077637,0.9999870657920837,4.542884826660156,0.39285714285714285,0.4142857142857143,
pt_res_l20_w16384,subjective_self_report,6560,42,1,20,0,6.28125,6.095767974853516,4.958008766174316,1.000331163406372,1.4734933376312256,0.03660714285714286,0.04107142857142857,
pt_res_l20_w16384,subjective_self_report,7357,43,1,30,0,6.095605373382568,4.987272262573242,5.142333984375,1.0000195503234863,2.058063507080078,0.05803571428571429,0.055357142857142855,
pt_res_l20_w16384,subjective_self_report,1477,44,1,12,0,5.942187786102295,8.418033599853516,8.621047019958496,0.9999099969863892,4.733035564422607,0.3366071428571429,0.34375,
pt_res_l20_w16384,subjective_self_report,11831,45,1,28,0,5.917773723602295,5.25986385345459,5.216902732849121,0.9999264478683472,3.729771137237549,0.31785714285714284,0.3107142857142857,
pt_res_l20_w16384,subjective_self_report,4178,46,1,31,0,5.911197662353516,4.919498920440674,4.436653137207031,0.9999657273292542,1.5768972635269165,0.045535714285714284,0.05625,
pt_res_l20_w16384,subjective_self_report,13923,47,1,53,0,5.891275882720947,1.6399738788604736,1.5151808261871338,0.9999883770942688,1.438839316368103,0.05803571428571429,0.024107142857142858,
pt_res_l20_w16384,subjective_self_report,13893,48,1,48,0,5.871517181396484,2.8509764671325684,4.608984470367432,1.0000810623168945,4.829464435577393,0.2044642857142857,0.17857142857142858,
pt_res_l20_w16384,subjective_self_report,11947,49,1,41,0,5.794726371765137,3.703092575073242,3.0974526405334473,1.0000803470611572,2.989285707473755,0.28482142857142856,0.24375,
pt_res_l20_w16384,subjective_self_report,7320,50,1,26,0,5.6923828125,5.561327934265137,5.065299034118652,0.9999279975891113,1.5967633724212646,0.07946428571428571,0.16964285714285715,
pt_res_l20_w16384,subjective_self_report,15200,51,1,43,0,5.633203029632568,3.545638084411621,5.71287727355957,0.9998207092285156,2.2434709072113037,0.12767857142857142,0.15357142857142858,
pt_res_l20_w16384,subjective_self_report,14354,52,1,64,0,5.616471767425537,-1.2381510734558105,1.341052532196045,1.0000993013381958,1.618749976158142,0.07589285714285714,0.12678571428571428,
pt_res_l20_w16384,subjective_self_report,5319,53,1,23,0,5.594271183013916,5.7440104484558105,5.129392623901367,0.9999845027923584,1.3058035373687744,0.045535714285714284,0.06517857142857143,
pt_res_l20_w16384,subjective_self_report,4663,54,1,63,0,5.582291126251221,-1.2347660064697266,-4.507347106933594,0.9996688961982727,6.508258819580078,0.18482142857142858,0.32410714285714287,
pt_res_l20_w16384,subjective_self_report,12431,55,1,51,0,5.573307037353516,2.2943034172058105,4.156420707702637,0.999960720539093,1.450781226158142,0.11517857142857142,0.07142857142857142,
pt_res_l20_w16384,subjective_self_report,11235,56,1,24,0,5.442903518676758,5.618978023529053,5.83030891418457,0.9999809861183167,3.458035707473755,0.2883928571428571,0.3169642857142857,
pt_res_l20_w16384,subjective_self_report,9223,57,1,50,0,5.433073043823242,2.4010417461395264,2.9386701583862305,0.999634861946106,1.6468192338943481,0.05,0.04732142857142857,
pt_res_l20_w16384,subjective_self_report,9246,58,1,11,0,5.421874523162842,8.44394588470459,5.042984962463379,1.0000063180923462,1.2699776887893677,0.09107142857142857,0.15446428571428572,
pt_res_l20_w16384,subjective_self_report,2478,59,1,47,0,5.408919334411621,3.131640672683716,4.545605182647705,0.9999573826789856,1.6864676475524902,0.11339285714285714,0.06696428571428571,
pt_res_l20_w16384,subjective_self_report,13063,60,1,38,0,5.395312786102295,4.026724815368652,4.593074798583984,0.9999452829360962,2.881305694580078,0.24285714285714285,0.22678571428571428,
pt_res_l20_w16384,subjective_self_report,2052,61,1,17,0,5.346419334411621,6.876302719116211,11.577131271362305,0.9999537467956543,1.6637555360794067,0.11517857142857142,0.16964285714285715,
pt_res_l20_w16384,subjective_self_report,5210,62,1,29,0,5.2867841720581055,5.249739646911621,7.344139099121094,0.9997346997261047,2.6795201301574707,0.07053571428571428,0.08125,
pt_res_l20_w16384,subjective_self_report,3786,63,1,33,0,5.260871887207031,4.672102928161621,4.425101280212402,1.000017762184143,2.6841518878936768,0.3053571428571429,0.275,
pt_res_l20_w16384,subjective_self_report,13075,64,1,37,0,5.204166889190674,4.079687595367432,2.862492799758911,1.0000721216201782,2.3977677822113037,0.045535714285714284,0.045535714285714284,
pt_res_l20_w16384,hedging_refusal,7839,1,1,62,0,36.531280517578125,-0.337493896484375,0.250885009765625,1.0005912780761719,372.25537109375,1.0,1.0,392.0
pt_res_l20_w16384,hedging_refusal,9200,2,1,3,1,28.951433181762695,13.349349975585938,19.719860076904297,1.0000439882278442,10.952790260314941,0.29732142857142857,0.46964285714285714,37.875
pt_res_l20_w16384,hedging_refusal,1515,3,1,4,1,27.66536521911621,13.053125381469727,15.146354675292969,1.0000405311584473,8.653738975524902,0.12946428571428573,0.06785714285714285,75.0
pt_res_l20_w16384,hedging_refusal,8910,4,1,10,0,26.399871826171875,11.302277565002441,11.932585716247559,0.9998660087585449,21.88133430480957,0.375,0.2857142857142857,
pt_res_l20_w16384,hedging_refusal,6666,5,1,34,0,23.641830444335938,6.241764068603516,18.2596378326416,1.0000849962234497,31.04171371459961,0.9901785714285715,0.99375,
pt_res_l20_w16384,hedging_refusal,12418,6,1,2,1,20.910808563232422,16.56168556213379,17.929622650146484,1.0011978149414062,23.681612014770508,0.9089285714285714,0.925,47.0
pt_res_l20_w16384,hedging_refusal,1115,7,1,63,0,18.922657012939453,-0.5656261444091797,2.2816390991210938,1.0004078149795532,23.831918716430664,0.49910714285714286,0.5044642857142857,57.25
pt_res_l20_w16384,hedging_refusal,1690,8,1,11,0,18.809602737426758,10.831022262573242,15.231932640075684,0.9997925162315369,4.335546970367432,0.12053571428571429,0.09285714285714286,
pt_res_l20_w16384,hedging_refusal,11481,9,1,44,0,18.21862030029297,4.914258003234863,6.173567771911621,1.000123143196106,4.318526744842529,0.11428571428571428,0.11428571428571428,
pt_res_l20_w16384,hedging_refusal,9194,10,1,8,0,16.705110549926758,11.872786521911621,12.034658432006836,1.0000728368759155,8.334403038024902,0.1669642857142857,0.18482142857142858,
pt_res_l20_w16384,hedging_refusal,11253,11,1,1,1,14.369271278381348,17.80989646911621,15.785937309265137,1.000270128250122,5.568749904632568,0.15178571428571427,0.12857142857142856,57.0
pt_res_l20_w16384,hedging_refusal,9319,12,1,7,0,14.107911109924316,11.984147071838379,13.546050071716309,0.9999496936798096,5.044559001922607,0.3455357142857143,0.30089285714285713,
pt_res_l20_w16384,hedging_refusal,10721,13,1,23,0,13.6918306350708,8.015104293823242,10.812370300292969,0.9999672174453735,5.893945217132568,0.15267857142857144,0.12946428571428573,
pt_res_l20_w16384,hedging_refusal,4807,14,1,54,0,13.411458015441895,3.2266926765441895,4.700520992279053,1.0001240968704224,3.3384487628936768,0.19107142857142856,0.10446428571428572,
pt_res_l20_w16384,hedging_refusal,5175,15,1,25,0,13.396354675292969,7.914127826690674,8.450911521911621,1.0000070333480835,5.026674270629883,0.15625,0.11517857142857142,
pt_res_l20_w16384,hedging_refusal,4980,16,1,6,1,13.338541984558105,12.107617378234863,11.934761047363281,1.0000016689300537,3.2408483028411865,0.19285714285714287,0.2017857142857143,28.125
pt_res_l20_w16384,hedging_refusal,12219,17,1,9,0,13.113802909851074,11.32080078125,12.362921714782715,0.9999939203262329,3.4762556552886963,0.21696428571428572,0.20357142857142857,
