sae_key,construct,feature_id,discovery_rank,selection_eligible,selection_rank,selected,discovery_contrast,selection_contrast,confirmation_contrast,decoder_norm,discovery_mean_activation,discovery_positive_item_fraction,selection_positive_item_fraction,active_q90
pt_res_l36_w16384,subjective_self_report,49,22,1,37,0,19.78567886352539,8.270898818969727,11.363908767700195,0.9999794363975525,11.228571891784668,0.3357142857142857,0.5214285714285715,
pt_res_l36_w16384,subjective_self_report,10117,23,1,29,0,19.330467224121094,12.171483993530273,9.827531814575195,1.000093936920166,18.465848922729492,0.5946428571428571,0.6946428571428571,
pt_res_l36_w16384,subjective_self_report,5676,24,1,60,0,19.316146850585938,-0.13945312798023224,0.8900466561317444,0.9999086856842041,4.282924175262451,0.07589285714285714,0.00625,
pt_res_l36_w16384,subjective_self_report,1775,25,1,53,0,18.291278839111328,2.6923179626464844,8.259231567382812,0.9999632239341736,26.42946434020996,0.8785714285714286,0.8839285714285714,
pt_res_l36_w16384,subjective_self_report,10614,26,1,49,0,18.257291793823242,4.5772786140441895,3.6653876304626465,1.0000286102294922,4.178794860839844,0.04375,0.0375,
pt_res_l36_w16384,subjective_self_report,5500,27,1,7,0,18.229230880737305,23.044466018676758,22.22490692138672,0.999953031539917,7.245591640472412,0.33125,0.33125,
pt_res_l36_w16384,subjective_self_report,6495,28,1,64,0,18.138803482055664,-13.681509971618652,-21.783063888549805,0.9999924302101135,20.63504409790039,0.19553571428571428,0.225,
pt_res_l36_w16384,subjective_self_report,13858,29,1,61,0,17.49056053161621,-0.7233724594116211,8.813858032226562,0.9999462962150574,9.485993385314941,0.2830357142857143,0.22053571428571428,
pt_res_l36_w16384,subjective_self_report,5612,30,1,8,0,17.091148376464844,22.51327896118164,19.31768798828125,0.9999721050262451,38.1639518737793,0.9151785714285714,0.8642857142857143,
pt_res_l36_w16384,subjective_self_report,10885,31,1,9,0,16.988868713378906,21.82337188720703,22.437023162841797,0.9999345541000366,5.388448715209961,0.1625,0.17232142857142857,
pt_res_l36_w16384,subjective_self_report,8670,32,1,56,0,16.821876525878906,1.5812501907348633,1.3251585960388184,1.0000146627426147,4.172767639160156,0.09464285714285714,0.044642857142857144,
pt_res_l36_w16384,subjective_self_report,12308,33,1,4,1,16.284635543823242,26.35494613647461,20.84064483642578,0.9998896718025208,10.829575538635254,0.475,0.5508928571428572,54.25
pt_res_l36_w16384,subjective_self_report,2563,34,1,55,0,16.01875114440918,1.8667316436767578,4.7674031257629395,0.9999920129776001,3.432589292526245,0.023214285714285715,0.045535714285714284,
pt_res_l36_w16384,subjective_self_report,620,35,1,27,0,16.015884399414062,12.755338668823242,15.387216567993164,0.9999333024024963,12.934263229370117,0.41517857142857145,0.43660714285714286,
pt_res_l36_w16384,subjective_self_report,6790,36,1,19,0,15.84765625,14.563151359558105,14.913875579833984,0.9999593496322632,9.242856979370117,0.31875,0.3919642857142857,
pt_res_l36_w16384,subjective_self_report,14912,37,1,20,0,15.639842987060547,14.326953887939453,17.077730178833008,0.9999628067016602,7.981194019317627,0.32857142857142857,0.4375,
pt_res_l36_w16384,subjective_self_report,11959,38,1,24,0,15.622133255004883,13.422786712646484,1.6715068817138672,0.9998878836631775,42.561885833740234,0.8205357142857143,0.8633928571428572,
pt_res_l36_w16384,subjective_self_report,2790,39,1,6,1,15.067968368530273,24.548830032348633,15.112229347229004,0.9999668002128601,5.418638229370117,0.20625,0.2642857142857143,66.25
pt_res_l36_w16384,subjective_self_report,10794,40,1,43,0,15.065624237060547,6.698698043823242,6.170374870300293,1.000112533569336,15.230022430419922,0.6580357142857143,0.6607142857142857,
pt_res_l36_w16384,subjective_self_report,12306,41,1,59,0,14.918749809265137,0.0,0.770312488079071,0.9999920725822449,3.4308035373687744,0.07142857142857142,0.0017857142857142857,
pt_res_l36_w16384,subjective_self_report,16222,42,1,18,0,14.626691818237305,14.822917938232422,21.281551361083984,0.9999850392341614,5.65044641494751,0.15089285714285713,0.22053571428571428,
pt_res_l36_w16384,subjective_self_report,15056,43,1,48,0,14.549480438232422,4.859113693237305,4.858010292053223,1.0000081062316895,12.554073333740234,0.50625,0.5401785714285714,
pt_res_l36_w16384,subjective_self_report,9978,44,1,28,0,14.413150787353516,12.614453315734863,16.417789459228516,1.0000617504119873,5.749218940734863,0.11696428571428572,0.19107142857142856,
